item_id,title,url,release_date,developer,price
358150,PAYDAY 2: The Butcher's BBQ Pack,http://store.steampowered.com/app/358150/PAYDAY_2_The_Butchers_BBQ_Pack/,2015-03-26,"Lion Game Lion,OVERKILL - a Starbreeze Studio.",
359080,Why We Ride,http://store.steampowered.com/app/359080/Why_We_Ride/,2015-03-27,,
253530,Fortress Forever,http://store.steampowered.com/app/253530/Fortress_Forever/,2007-09-13,"Fortress Forever Development Team,Trepid Studios",
354570,Artizens Official Soundtrack Vol. 1,http://store.steampowered.com/app/354570/Artizens_Official_Soundtrack_Vol_1/,2015-03-27,"Artizens, Inc.",
318490,LA Cops Soundtrack,http://store.steampowered.com/app/318490/LA_Cops_Soundtrack/,2015-04-01,Modern Dream,
335800,LEGO Batman 3: Beyond Gotham DLC: Heroines and Villainesses Character Pack,http://store.steampowered.com/app/335800/LEGO_Batman_3_Beyond_Gotham_DLC_Heroines_and_Villainesses_Character_Pack/,2015-04-01,"TT Games Ltd,Feral Interactive (Mac)",
359800,Copa Petrobras de Marcas,http://store.steampowered.com/app/359800/Copa_Petrobras_de_Marcas/,2014-11-29,Reiza Studios,
362710,fault milestone two Demo,http://store.steampowered.com/app/362710/fault_milestone_two_Demo/,2015-04-09,ALICE IN DISSONANCE,
356810,Choice of the Petal Throne Demo,http://store.steampowered.com/app/356810/Choice_of_the_Petal_Throne_Demo/,2015-04-10,Choice of Games,
350700,Red Stone Online,http://store.steampowered.com/app/350700/Red_Stone_Online/,Apr 2015,L&amp;K Logic Korea,
349800,The Charnel House Trilogy Demo,http://store.steampowered.com/app/349800/The_Charnel_House_Trilogy_Demo/,2015-04-16,Owl Cave,
362050,Lovely Planet Demo,http://store.steampowered.com/app/362050/Lovely_Planet_Demo/,2015-04-20,QUICKTEQUILA,
348683,Dynasty Warriors 8 - Empires: Castle Pack,http://store.steampowered.com/app/348683/Dynasty_Warriors_8__Empires_Castle_Pack/,2015-04-20,"KOEI TECMO GAMES CO., LTD.",
365630,Blue Rose Demo,http://store.steampowered.com/app/365630/Blue_Rose_Demo/,2013-08-17,White Cat,
365490,Elementary My Dear Majesty! Demo,http://store.steampowered.com/app/365490/Elementary_My_Dear_Majesty_Demo/,2013-11-15,Alawar Dreamdale,
358110,Lord of the Dark Castle Demo,http://store.steampowered.com/app/358110/Lord_of_the_Dark_Castle_Demo/,2015-04-25,Craze Creative Studios,
350400,Environmental Station Alpha Demo,http://store.steampowered.com/app/350400/Environmental_Station_Alpha_Demo/,2015-04-22,"Arvi Teikari,Roope Mäkinen",
365382,Battle Brothers - Fangshire Helm,http://store.steampowered.com/app/365382/Battle_Brothers__Fangshire_Helm/,2015-04-28,Overhype Studios,
365220,Hollywood Visionary Demo,http://store.steampowered.com/app/365220/Hollywood_Visionary_Demo/,2015-05-01,Choice of Games,
362630,Alter World Demo,http://store.steampowered.com/app/362630/Alter_World_Demo/,2015-05-06,Giorgi Abelashvili,
278910,Interplanetary,http://store.steampowered.com/app/278910/Interplanetary/,2015-05-12,Team Jolly Roger,
368440,Pavel Quest Demo,http://store.steampowered.com/app/368440/Pavel_Quest_Demo/,2015-05-13,"ElevenSeventy, LLC",
371370,Advent,http://store.steampowered.com/app/371370/Advent/,2015-05-15,Omega Games,
368320,NEON STRUCT Demo,http://store.steampowered.com/app/368320/NEON_STRUCT_Demo/,2015-05-20,Minor Key Games,
371070,Janky Tanks Demo,http://store.steampowered.com/app/371070/Janky_Tanks_Demo/,2015-05-22,Hyper Hippo Games,
305510,Servo,http://store.steampowered.com/app/305510/Servo/,2015-05-28,BonusXP,
372440,Koi-Koi Japan : Koi-Koi Enjoy Pack,http://store.steampowered.com/app/372440/KoiKoi_Japan__KoiKoi_Enjoy_Pack/,2015-05-27,Zoo Corporation,
375890,Football Tactics Demo,http://store.steampowered.com/app/375890/Football_Tactics_Demo/,2015-06-04,Creoteam,
374890,Parcel Demo,http://store.steampowered.com/app/374890/Parcel_Demo/,2015-06-04,Polar Bunny Ltd,
337830,Way to Go! Demo,http://store.steampowered.com/app/337830/Way_to_Go_Demo/,2015-06-08,Makivision Games,
379030,Sierra Ops Demo,http://store.steampowered.com/app/379030/Sierra_Ops_Demo/,2016-09-23,Innomen Productions,
379620,Journey Of The Light - Soundtrack,http://store.steampowered.com/app/379620/Journey_Of_The_Light__Soundtrack/,2015-06-12,Lord Kres,
380720,Spandex Force: Champion Rising Demo,http://store.steampowered.com/app/380720/Spandex_Force_Champion_Rising_Demo/,2015-06-24,KarjaSoft,
382580,Glass Wing Demo,http://store.steampowered.com/app/382580/Glass_Wing_Demo/,2015-06-24,From Soy Sauce LLC,
377770,Color Guardians Demo,http://store.steampowered.com/app/377770/Color_Guardians_Demo/,2015-06-29,Fair Play Labs,
383380,Cosmonautica - Soundtrack,http://store.steampowered.com/app/383380/Cosmonautica__Soundtrack/,2015-07-01,"Chasing Carrots,Schnack Music Manufacture",
384670,Infinium Strike Demo,http://store.steampowered.com/app/384670/Infinium_Strike_Demo/,2016-07-14,Codex Worlds,
381830,Spectra - Soundtrack,http://store.steampowered.com/app/381830/Spectra__Soundtrack/,2015-07-10,"Gateway Interactive,Chipzel",
372500,Secrets of Grindea Demo,http://store.steampowered.com/app/372500/Secrets_of_Grindea_Demo/,2015-07-13,Pixel Ferrets,
387000,Survivor Squad: Gauntlets Demo,http://store.steampowered.com/app/387000/Survivor_Squad_Gauntlets_Demo/,2015-07-13,Endless Loop Studios,
388950,Luckslinger Demo,http://store.steampowered.com/app/388950/Luckslinger_Demo/,2015-07-17,Duckbridge,
377540,Cast of the Seven Godsends - Redux - Soundtrack,http://store.steampowered.com/app/377540/Cast_of_the_Seven_Godsends__Redux__Soundtrack/,2015-07-20,Raven Travel Studios,
386320,Naninights,http://store.steampowered.com/app/386320/Naninights/,2015-07-24,Maxim Moore,
390020,Heroes of Legionwood Demo,http://store.steampowered.com/app/390020/Heroes_of_Legionwood_Demo/,2015-07-24,Dark Gaia Studios,
384350,Coffin Dodgers Demo,http://store.steampowered.com/app/384350/Coffin_Dodgers_Demo/,2015-07-08,Milky Tea Studios,
378550,NASCAR '15 Chevrolet Pack 1,http://store.steampowered.com/app/378550/NASCAR_15_Chevrolet_Pack_1/,2015-07-04,Eutechnyx,
378552,NASCAR '15 FREE Thank You Pack,http://store.steampowered.com/app/378552/NASCAR_15_FREE_Thank_You_Pack/,2015-07-14,Eutechnyx,
378551,NASCAR '15 Ford and Toyota Pack 1,http://store.steampowered.com/app/378551/NASCAR_15_Ford_and_Toyota_Pack_1/,2015-07-14,Eutechnyx,
384410,Prompt - Soundtrack,http://store.steampowered.com/app/384410/Prompt__Soundtrack/,2015-08-04,Peter Gutenko,
340530,Soccer Legends,http://store.steampowered.com/app/340530/Soccer_Legends/,2015-08-05,SOEDESCO Publishing,
393630,The Bug Butcher Demo,http://store.steampowered.com/app/393630/The_Bug_Butcher_Demo/,2015-08-10,Awfully Nice Studio,
394190,Horizon Shift Demo,http://store.steampowered.com/app/394190/Horizon_Shift_Demo/,2015-08-13,Flump Studios,
325760,Cannon Brawl Demo,http://store.steampowered.com/app/325760/Cannon_Brawl_Demo/,2015-08-13,Turtle Sandbox LLC,
393270,TSIOQUE Demo,http://store.steampowered.com/app/393270/TSIOQUE_Demo/,2015-08-13,"OhNoo Studio,Smile",
395070,Afterlife Empire Demo,http://store.steampowered.com/app/395070/Afterlife_Empire_Demo/,2015-08-18,Autobotika,
394350,Bulb Boy Demo,http://store.steampowered.com/app/394350/Bulb_Boy_Demo/,2015-08-19,Bulbware,
386913,Wind of Luck: Arena - Beginner's Pack,http://store.steampowered.com/app/386913/Wind_of_Luck_Arena__Beginners_Pack/,2015-08-19,Trazzy Entertainment,
386920,Wind of Luck: Arena - Asian Captain pack,http://store.steampowered.com/app/386920/Wind_of_Luck_Arena__Asian_Captain_pack/,2015-08-20,Trazzy Entertainment,
384520,Wind of Luck: Arena - Caribbean Captain pack,http://store.steampowered.com/app/384520/Wind_of_Luck_Arena__Caribbean_Captain_pack/,2015-08-20,Trazzy Entertainment,
384340,Wind of Luck: Arena - Mediterranean Captain pack,http://store.steampowered.com/app/384340/Wind_of_Luck_Arena__Mediterranean_Captain_pack/,2015-08-20,Trazzy Entertainment,
386911,Wind of Luck: Arena - Mediterranean Admiral pack,http://store.steampowered.com/app/386911/Wind_of_Luck_Arena__Mediterranean_Admiral_pack/,2015-08-20,Trazzy Entertainment,
396240,VERSUS: The Lost Ones Demo,http://store.steampowered.com/app/396240/VERSUS_The_Lost_Ones_Demo/,2015-08-21,Choice of Games,
396490,Dead In Bermuda Demo,http://store.steampowered.com/app/396490/Dead_In_Bermuda_Demo/,2015-08-24,CCCP,
393730,MegaSphere Demo,http://store.steampowered.com/app/393730/MegaSphere_Demo/,2015-08-25,AKGames,
395210,SKYHILL Demo,http://store.steampowered.com/app/395210/SKYHILL_Demo/,2015-08-27,Mandragora,
384020,PAYDAY 2: Yakuza Character Pack,http://store.steampowered.com/app/384020/PAYDAY_2_Yakuza_Character_Pack/,2015-08-27,OVERKILL - a Starbreeze Studio.,
398440,Stones of Sorrow Demo,http://store.steampowered.com/app/398440/Stones_of_Sorrow_Demo/,2015-08-27,Rain Pohlak,
395510,BLACKHOLE Demo,http://store.steampowered.com/app/395510/BLACKHOLE_Demo/,2015-09-01,FiolaSoft Studio,
393360,Metal Gear Solid Legacy,http://store.steampowered.com/app/393360/Metal_Gear_Solid_Legacy/,2015-09-01,,
398600,Stray Cat Crossing Demo,http://store.steampowered.com/app/398600/Stray_Cat_Crossing_Demo/,2015-09-01,"Jurlo,JetPackGone",
374210,SBX: Invasion Demo,http://store.steampowered.com/app/374210/SBX_Invasion_Demo/,2015-06-01,WakeskaterX,
401650,PAYDAY 2: Gage Chivalry Pack,http://store.steampowered.com/app/401650/PAYDAY_2_Gage_Chivalry_Pack/,2015-09-10,OVERKILL - a Starbreeze Studio.,
394720,The Legend of Tango,http://store.steampowered.com/app/394720/The_Legend_of_Tango/,2015-09-11,Spilt Milk Studios,
362070,Metal Reaper Online,http://store.steampowered.com/app/362070/Metal_Reaper_Online/,2015-09-16,N2Games,
349700,Romero's Aftermath,http://store.steampowered.com/app/349700/Romeros_Aftermath/,2015-09-24,Free Reign Entertainment,
401220,Paint it Back Demo,http://store.steampowered.com/app/401220/Paint_it_Back_Demo/,2015-09-24,Casual Labs,
349580,Burstfire,http://store.steampowered.com/app/349580/Burstfire/,2015-09-24,Nacho Games,
404760,ZombieZoid - Zenith Demo,http://store.steampowered.com/app/404760/ZombieZoid__Zenith_Demo/,2015-07-01,Adhoc Games,
406820,Orion: A Sci-Fi Visual Novel Demo,http://store.steampowered.com/app/406820/Orion_A_SciFi_Visual_Novel_Demo/,2015-09-29,Cylight Studios,
405450,The Escapists: Walking Dead - Soundtrack,http://store.steampowered.com/app/405450/The_Escapists_Walking_Dead__Soundtrack/,2015-09-30,Team17 Digital Ltd,
407400,The Juicer - Free Official Soundtrack,http://store.steampowered.com/app/407400/The_Juicer__Free_Official_Soundtrack/,2012-09-06,Anvate Games,
407040,2064: Read Only Memories Demo,http://store.steampowered.com/app/407040/2064_Read_Only_Memories_Demo/,2015-10-05,"MidBoss, LLC.",
388600,articy:draft 3 - Flex License,http://store.steampowered.com/app/388600/articydraft_3__Flex_License/,2015-10-05,ByteRockers' Games,
396450,One-eyed Jak,http://store.steampowered.com/app/396450/Oneeyed_Jak/,2016-09-10,Crecatsoft,
411020,Metal Reaper Online - Halloween Package,http://store.steampowered.com/app/411020/Metal_Reaper_Online__Halloween_Package/,2015-10-21,N2Games,
414240,FaceRig DreadOut Avatars DLC,http://store.steampowered.com/app/414240/FaceRig_DreadOut_Avatars_DLC/,2015-10-27,Holotech Studios,
408600,Dungeons 2 - A Clash of Pumpkins,http://store.steampowered.com/app/408600/Dungeons_2__A_Clash_of_Pumpkins/,2015-10-29,Realmforge Studios,
397930,Victor Vran: Tome of Souls Weapon,http://store.steampowered.com/app/397930/Victor_Vran_Tome_of_Souls_Weapon/,2015-10-29,Haemimont Games,
397910,Victor Vran: Highlander's Outfit,http://store.steampowered.com/app/397910/Victor_Vran_Highlanders_Outfit/,2015-10-29,Haemimont Games,
397920,Victor Vran: Cauldron of Chaos Dungeon,http://store.steampowered.com/app/397920/Victor_Vran_Cauldron_of_Chaos_Dungeon/,2015-10-29,Haemimont Games,
416100,Your Quest Demo,http://store.steampowered.com/app/416100/Your_Quest_Demo/,2015-04-13,Oblivionburn Productions,
396540,Cliffs of War: Fortress Defenders,http://store.steampowered.com/app/396540/Cliffs_of_War_Fortress_Defenders/,2015-08-25,Puzzle Lab,
416400,Van Helsing Final Cut: High Resolution Texture Pack,http://store.steampowered.com/app/416400/Van_Helsing_Final_Cut_High_Resolution_Texture_Pack/,2015-11-06,NeocoreGames,
416440,Freedom Poopie Demo,http://store.steampowered.com/app/416440/Freedom_Poopie_Demo/,2015-11-06,Electroplasmatic Games,
391130,STEEL RIVALS,http://store.steampowered.com/app/391130/STEEL_RIVALS/,2015-11-18,nuGAME,
418110,March of War: FaceOff - XL,http://store.steampowered.com/app/418110/March_of_War_FaceOff__XL/,2015-11-18,ISOTX,
411410,Metal Reaper Online - Special Reinforce Package,http://store.steampowered.com/app/411410/Metal_Reaper_Online__Special_Reinforce_Package/,2015-11-23,N2Games,
413000,Metal Reaper Online - Boss Summon Package,http://store.steampowered.com/app/413000/Metal_Reaper_Online__Boss_Summon_Package/,2015-11-23,N2Games,
413001,Metal Reaper Online - Military Package,http://store.steampowered.com/app/413001/Metal_Reaper_Online__Military_Package/,2015-11-23,N2Games,
422170,Starship Rubicon Demo,http://store.steampowered.com/app/422170/Starship_Rubicon_Demo/,2014-12-12,Wickworks,
319830,AX:EL - Air XenoDawn,http://store.steampowered.com/app/319830/AXEL__Air_XenoDawn/,2015-12-04,Alex Piola,
427090,Knee Deep Demo,http://store.steampowered.com/app/427090/Knee_Deep_Demo/,2015-12-14,Prologue Games,
424220,Gigachess Demo,http://store.steampowered.com/app/424220/Gigachess_Demo/,2015-12-15,Gigatross Games,
426340,MetaHuman Inc. Demo,http://store.steampowered.com/app/426340/MetaHuman_Inc_Demo/,2015-12-18,Choice of Games,
426650,Umbra: Shadow of Death Demo,http://store.steampowered.com/app/426650/Umbra_Shadow_of_Death_Demo/,2015-12-18,Colludium Ltd,
360250,JumpJet Rex Demo,http://store.steampowered.com/app/360250/JumpJet_Rex_Demo/,2015-12-18,TreeFortress Games,
432970,Super Lemonade Factory Demo,http://store.steampowered.com/app/432970/Super_Lemonade_Factory_Demo/,2016-01-04,initials,
430182,TANE DLC: BR Class 14,http://store.steampowered.com/app/430182/TANE_DLC_BR_Class_14/,2016-01-12,N3V Games,
430430,New York Mysteries: High Voltage Demo,http://store.steampowered.com/app/430430/New_York_Mysteries_High_Voltage_Demo/,2016-01-12,FIVE-BN GAMES,
433730,PAYDAY 2: The Goat Simulator Heist,http://store.steampowered.com/app/433730/PAYDAY_2_The_Goat_Simulator_Heist/,2016-01-14,OVERKILL - a Starbreeze Studio.,
412390,Lucadian Chronicles Demo,http://store.steampowered.com/app/412390/Lucadian_Chronicles_Demo/,2016-01-14,Dark Roast Entertainment,
427720,GOCCO OF WAR Demo,http://store.steampowered.com/app/427720/GOCCO_OF_WAR_Demo/,2016-01-15,"peakvox,O-TWO inc.",
432810,The Order of the Thorne - The King's Challenge Demo,http://store.steampowered.com/app/432810/The_Order_of_the_Thorne__The_Kings_Challenge_Demo/,2016-01-25,Infamous Quests,
426560,Full Tilt Poker,http://store.steampowered.com/app/426560/Full_Tilt_Poker/,2016-01-26,Rational Social Projects Limited,
408180,Queen At Arms Demo,http://store.steampowered.com/app/408180/Queen_At_Arms_Demo/,2016-02-08,Aqualuft Games,
441600,PAYDAY 2: Wolf Pack,http://store.steampowered.com/app/441600/PAYDAY_2_Wolf_Pack/,2016-02-11,OVERKILL - a Starbreeze Studio.,
439390,PlayClaw 5 - H.264/AVC Software Encoder,http://store.steampowered.com/app/439390/PlayClaw_5__H264AVC_Software_Encoder/,2016-02-17,,
382990,BrainBread 2 Mod Tools,http://store.steampowered.com/app/382990/BrainBread_2_Mod_Tools/,2016-02-17,,
445450,RPG Maker VX Ace - Hero &amp; Daughter Artwork,http://store.steampowered.com/app/445450/RPG_Maker_VX_Ace__Hero__Daughter_Artwork/,2016-02-18,"KADOKAWA,KADOKAWA DWANGO CORPORATION",
439700,H1Z1 Test Server,http://store.steampowered.com/app/439700/H1Z1_Test_Server/,2016-02-24,Daybreak Game Company,
439541,Disgaea PC / 魔界戦記ディスガイア PC - Digital Soundtrack / デジタル・サウンドトラック,http://store.steampowered.com/app/439541/Disgaea_PC___PC__Digital_Soundtrack/,2016-02-24,"Nippon Ichi Software, Inc.",
445440,Flowers -Le volume sur printemps- Demo,http://store.steampowered.com/app/445440/Flowers_Le_volume_sur_printemps_Demo/,2016-02-24,Innocent Grey,
444460,Love is Blind: Mutants,http://store.steampowered.com/app/444460/Love_is_Blind_Mutants/,2016-03-15,Hybriona Labs,
413170,Metal Assault,http://store.steampowered.com/app/413170/Metal_Assault/,2016-03-18,GNISoft,
454510,Substance Painter 2,http://store.steampowered.com/app/454510/Substance_Painter_2/,2016-03-23,Allegorithmic,
431320,Recourse Demo,http://store.steampowered.com/app/431320/Recourse_Demo/,2016-03-30,Clouds and Blue,
440914,NOBUNAGA'S AMBITION: Souzou SR - “Nobunaga's Ambition Day” memorial set (2016),http://store.steampowered.com/app/440914/NOBUNAGAS_AMBITION_Souzou_SR__Nobunagas_Ambition_Day_memorial_set_2016/,2016-03-29,,
441560,Quest of Souls,http://store.steampowered.com/app/441560/Quest_of_Souls/,2017,King Crow Studios,
293800,Classroom Aquatic,http://store.steampowered.com/app/293800/Classroom_Aquatic/,2017,Sunken Places,
448880,,http://store.steampowered.com/app/448880/Spells_n_Stuff/,,,
436410,Beyond The Destiny,http://store.steampowered.com/app/436410/Beyond_The_Destiny/,2016-04-11,BTD Team,
452890,Return of the Giants,http://store.steampowered.com/app/452890/Return_of_the_Giants/,2016-04-15,MuHa Games,
397170,Aurora Dusk Demo,http://store.steampowered.com/app/397170/Aurora_Dusk_Demo/,2016-04-15,Sylvain Harlaut,
463990,Pterodactyl Edition,http://store.steampowered.com/app/463990/Pterodactyl_Edition/,2016-04-18,Kut Stupid,
444210,Strike Force: Desert Thunder,http://store.steampowered.com/app/444210/Strike_Force_Desert_Thunder/,2016-04-25,West Forest Games,
462530,,http://store.steampowered.com/app/462530/8i__Make_VR_Human/,,,
439890,HITMAN™: Episode 2 - Sapienza,http://store.steampowered.com/app/439890/HITMAN_Episode_2__Sapienza/,2016-04-26,"Io-Interactive A/S,Feral Interactive (Linux),Feral Interactive (Mac)",
344180,,http://store.steampowered.com/app/344180/Valiant/,,,
468410,PAYDAY 2: Sydney Character Pack,http://store.steampowered.com/app/468410/PAYDAY_2_Sydney_Character_Pack/,2016-05-12,OVERKILL - a Starbreeze Studio.,
464940,,http://store.steampowered.com/app/464940/Sketchfab_VR/,,,
434520,Simutrans,http://store.steampowered.com/app/434520/Simutrans/,2016-05-24,The Simutrans Team,
450240,Bullet Force,http://store.steampowered.com/app/450240/Bullet_Force/,2016-06-13,Lucas Wilde,
491760,Screeps CPU Subscription,http://store.steampowered.com/app/491760/Screeps_CPU_Subscription/,2016-06-20,Screeps,
334350,Don't Move,http://store.steampowered.com/app/334350/Dont_Move/,2016-07-12,STVR,
466541,The Jedi Character Pack,http://store.steampowered.com/app/466541/The_Jedi_Character_Pack/,2016-06-27,"Traveller's Tales,TT Games,Feral Interactive (Mac)",
497270,MIGHT,http://store.steampowered.com/app/497270/MIGHT/,2016-07-13,Fast Forward Games,
459900,Sokos,http://store.steampowered.com/app/459900/Sokos/,June 2016,Andres Martin Jimenez,
501380,,http://store.steampowered.com/app/501380/UNCORPOREAL__Alcatraz_Island_Lofts/,,,
380130,Warhawks,http://store.steampowered.com/app/380130/Warhawks/,Coming Soon,Ghost Machine,
318090,DICETINY: The Lord of the Dice,http://store.steampowered.com/app/318090/DICETINY_The_Lord_of_the_Dice/,2016-07-22,Fakedice,
502250,Moira,http://store.steampowered.com/app/502250/Moira/,2017,Onagro Studios,
501740,Dropship Down,http://store.steampowered.com/app/501740/Dropship_Down/,2016-07-21,Fast Forward Games,
431360,The Legend: A University Story,http://store.steampowered.com/app/431360/The_Legend_A_University_Story/,2016-07-27,Austin Handle,
440960,HITMAN™: Episode 4 - Bangkok,http://store.steampowered.com/app/440960/HITMAN_Episode_4__Bangkok/,2016-08-16,"Io-Interactive A/S,Feral Interactive (Linux),Feral Interactive (Mac)",
516830,,http://store.steampowered.com/app/516830/Grapply/,,,
222500,,http://store.steampowered.com/app/222500/Rail_Adventures__VR_Tech_Demo/,,,
500740,Enigma Prison,http://store.steampowered.com/app/500740/Enigma_Prison/,Q2 2017,Gustavo Rios,
394740,Battleline: Steel Warfare,http://store.steampowered.com/app/394740/Battleline_Steel_Warfare/,2016-08-25,CREANT Co.,
382310,Eco,http://store.steampowered.com/app/382310/Eco/,Coming Soon,Strange Loop Games,
272920,,http://store.steampowered.com/app/272920/Rail_Adventures/,,,
458443,One Piece Burning Blood - Golden Luffy,http://store.steampowered.com/app/458443/One_Piece_Burning_Blood__Golden_Luffy/,2016-09-01,"Spike Chunsoft Co., Ltd.",
504690,Woven,http://store.steampowered.com/app/504690/Woven/,TBA,"Alterego Games,Digital Forest",
490840,,http://store.steampowered.com/app/490840/Gnomes__Goblins_preview/,,,
528490,Halcyon 6: Starbase Commander - Soundtrack,http://store.steampowered.com/app/528490/Halcyon_6_Starbase_Commander__Soundtrack/,2016-09-09,"Massive Damage, Inc.",
440961,HITMAN™: Episode 5 - Colorado,http://store.steampowered.com/app/440961/HITMAN_Episode_5__Colorado/,2016-09-27,"Io-Interactive A/S,Feral Interactive (Linux),Feral Interactive (Mac)",
509380,,http://store.steampowered.com/app/509380/Mech_Ace_Combat__Trainer_Edition/,,,
545100,PAYDAY 2: John Wick Weapon Pack,http://store.steampowered.com/app/545100/PAYDAY_2_John_Wick_Weapon_Pack/,2016-10-20,OVERKILL - a Starbreeze Studio.,
542612,Devilian - Nightmare Pack,http://store.steampowered.com/app/542612/Devilian__Nightmare_Pack/,2016-10-21,Bluehole Ginno Games,
540070,DRAGON BALL Xenoverse 2 - Steve Aoki Pack,http://store.steampowered.com/app/540070/DRAGON_BALL_Xenoverse_2__Steve_Aoki_Pack/,2016-10-27,"QLOC,DIMPS",
440962,HITMAN™: Episode 6 - Hokkaido,http://store.steampowered.com/app/440962/HITMAN_Episode_6__Hokkaido/,2016-10-31,"Io-Interactive A/S,Feral Interactive (Linux),Feral Interactive (Mac)",
535880,The Elder Scrolls Online: Plus Membership,http://store.steampowered.com/app/535880/The_Elder_Scrolls_Online_Plus_Membership/,2016-11-02,Zenimax Online Studios,
539001,The Elder Scrolls Online - Crown Packs,http://store.steampowered.com/app/539001/The_Elder_Scrolls_Online__Crown_Packs/,2016-11-02,Zenimax Online Studios,
465290,Moto Racer 4 - Skewer,http://store.steampowered.com/app/465290/Moto_Racer_4__Skewer/,2016-11-03,Artefacts Studio,
518660,Zone4,http://store.steampowered.com/app/518660/Zone4/,2016-11-20,"Infovine co.,Ltd.",
460730,,http://store.steampowered.com/app/460730/Draco_Dux/,,,
548421,PAYDAY 2: Scarface Heist,http://store.steampowered.com/app/548421/PAYDAY_2_Scarface_Heist/,2016-12-15,OVERKILL - a Starbreeze Studio.,
548422,PAYDAY 2: Scarface Character Pack,http://store.steampowered.com/app/548422/PAYDAY_2_Scarface_Character_Pack/,2016-12-15,OVERKILL - a Starbreeze Studio.,
513160,,http://store.steampowered.com/app/513160/Escape_from_Zellman_Orbital/,,,
503800,Fractal Space - Soundtrack,http://store.steampowered.com/app/503800/Fractal_Space__Soundtrack/,2016-12-20,Haze Games,
533800,Orcish Inn,http://store.steampowered.com/app/533800/Orcish_Inn/,When it's done,Steven Colling,
570660,The Binding of Isaac: Afterbirth+,http://store.steampowered.com/app/570660/The_Binding_of_Isaac_Afterbirth/,2017-01-03,"Nicalis, Inc.,Edmund McMillen",
573520,Crowtel Renovations,http://store.steampowered.com/app/573520/Crowtel_Renovations/,2017-01-06,SinksAdventure,
575170,,http://store.steampowered.com/app/575170/Dont_Mess_Up/,,,
576960,Out Of The Box,http://store.steampowered.com/app/576960/Out_Of_The_Box/,coming soon,Nuclear Tales,
566490,Keen,http://store.steampowered.com/app/566490/Keen/,Q2 2018,Cat Nigiri,
570980,Tale of Fallen Dragons,http://store.steampowered.com/app/570980/Tale_of_Fallen_Dragons/,2017-02-06,BigTapir Games,
568580,GunFleet,http://store.steampowered.com/app/568580/GunFleet/,2017-02-06,Areo Gaming,
593431,Holy Potatoes! We’re in Space?! Soundtrack FLAC,http://store.steampowered.com/app/593431/Holy_Potatoes_Were_in_Space_Soundtrack_FLAC/,2017-02-15,Daylight Studios,
588890,Heroes of Arca,http://store.steampowered.com/app/588890/Heroes_of_Arca/,2017-02-16,IMPIRESOFT,
544000,,http://store.steampowered.com/app/544000/Dream_UniVRse/,,,
579620,,http://store.steampowered.com/app/579620/The_Body_VR_Anatomy_Viewer/,,,
582490,,http://store.steampowered.com/app/582490/Lighting_End_VR/,,,
602660,,http://store.steampowered.com/app/602660/Suspended_Workshops/,,,
602310,theHunter™: Call of the Wild - Bearclaw Lite Compound Bow,http://store.steampowered.com/app/602310/theHunter_Call_of_the_Wild__Bearclaw_Lite_Compound_Bow/,2017-03-16,Expansive Worlds,
455020,Jackpot Poker by PokerStars,http://store.steampowered.com/app/455020/Jackpot_Poker_by_PokerStars/,2017-03-20,PokerStars Mobile Limited,
508250,,http://store.steampowered.com/app/508250/Aussie_Sports_VR/,,,
447330,,http://store.steampowered.com/app/447330/Sluggys_Fruit_Emporium/,,,
615120,,http://store.steampowered.com/app/615120/COMPOUND/,,,
618560,Attack On Kitten,http://store.steampowered.com/app/618560/Attack_On_Kitten/,TBA,Wisp Entertainment,
503930,,http://store.steampowered.com/app/503930/Basketball_Court_VR_Demo/,,,
546670,,http://store.steampowered.com/app/546670/Xark/,,,
341110,Unraveled: Tale of the Shipbreaker's Daughter,http://store.steampowered.com/app/341110/Unraveled_Tale_of_the_Shipbreakers_Daughter/,2017,RosePortal Games,
621140,,http://store.steampowered.com/app/621140/EGG_HUNT_VR/,,,
544300,Memory of a Broken Dimension,http://store.steampowered.com/app/544300/Memory_of_a_Broken_Dimension/,2017,OUTBOUNDS,
582400,Alien Swarm: Reactive Drop Dedicated Server,http://store.steampowered.com/app/582400/Alien_Swarm_Reactive_Drop_Dedicated_Server/,2017-04-20,,
628310,Fantasy Grounds - No Legged Fiends (Token Pack),http://store.steampowered.com/app/628310/Fantasy_Grounds__No_Legged_Fiends_Token_Pack/,2017-04-24,"SmiteWorks USA, LLC",
626780,Botanica: Into the Unknown Collector's Edition,http://store.steampowered.com/app/626780/Botanica_Into_the_Unknown_Collectors_Edition/,2017-04-26,Boomzap Entertainment,
628680,Hellpoint Demo,http://store.steampowered.com/app/628680/Hellpoint_Demo/,2017-04-26,Cradle Games,
505330,Apocalipsis,http://store.steampowered.com/app/505330/Apocalipsis/,2018,Punch Punk Games,
509510,,http://store.steampowered.com/app/509510/Holos/,,,
630870,Chuusotsu - 1st Graduation: Time After Time,http://store.steampowered.com/app/630870/Chuusotsu__1st_Graduation_Time_After_Time/,Winter 2017,Studio Beast,
629751,RS2 Vietnam Soundtrack,http://store.steampowered.com/app/629751/RS2_Vietnam_Soundtrack/,2017-05-30,"Antimatter Games,Tripwire Interactive",
577530,,http://store.steampowered.com/app/577530/Pixel_Ripped_1989/,,,
636360,Silent Gentleman,http://store.steampowered.com/app/636360/Silent_Gentleman/,2017-06-08,Cipher Hive,
