user_id,item_id,recommend,posted_date,year,sentiment_analysis
76561198068688231,265930,True,2014-11-22,2014,1
76561198017341667,247730,False,2014-06-23,2014,0
76561198017341667,213670,True,2014-03-06,2014,0
76561198017341667,219640,True,2013-05-28,2013,1
76561198017341667,98200,True,2011-08-15,2011,2
4mrtm,242760,True,2014-09-23,2014,0
4mrtm,55230,True,2014-09-12,2014,0
4mrtm,440,True,2014-01-18,2014,2
SavviSYD,357900,False,2015-04-02,2015,0
SavviSYD,317510,True,2015-03-28,2015,0
SavviSYD,204180,False,2015-04-11,2015,0
SavviSYD,104900,True,,0,1
Benlord101,265930,True,2015-07-10,2015,0
Benlord101,252490,True,2014-03-04,2014,2
Benlord101,22600,True,2014-08-29,2014,2
Benlord101,8930,True,2014-03-22,2014,2
Benlord101,233720,True,2014-02-15,2014,1
76561198103364951,225840,True,,0,1
76561198103364951,99900,True,2014-02-11,2014,1
76561198103364951,440,True,2013-10-07,2013,1
31575,440,True,2015-02-16,2015,1
76561198070899741,252490,True,2014-06-22,2014,2
76561198070899741,302830,True,2015-01-07,2015,0
Velocity_,346110,False,,0,1
Velocity_,220240,True,2014-01-14,2014,2
Velocity_,281610,False,,0,2
76561198050396303,252950,True,,0,2
76561198050396303,213650,True,2015-07-01,2015,2
76561198050396303,204360,True,2015-05-24,2015,2
76561198050396303,91800,True,2015-04-26,2015,2
76561198050396303,104700,True,2015-04-24,2015,2
76561198050396303,65800,True,2014-06-30,2014,1
76561198050396303,440,True,2014-06-20,2014,2
76561198027122657,730,True,2015-12-26,2015,2
76561198027122657,305620,True,,0,1
76561198017205526,209160,False,2013-12-20,2013,0
76561198017205526,374320,True,,0,1
76561198017205526,8930,True,2015-05-26,2015,2
76561198017205526,236390,True,2015-04-24,2015,0
76561198017205526,359550,True,,0,2
76561198064710856,252490,True,2015-07-07,2015,2
76561198064710856,34870,True,2014-09-19,2014,2
76561198064157979,385770,True,2015-08-12,2015,2
76561198064157979,47870,False,2015-10-10,2015,1
EpsiloN22,8190,True,2014-04-14,2014,0
EpsiloN22,235600,False,2014-03-08,2014,0
EpsiloN22,6060,True,2014-04-14,2014,2
EpsiloN22,440,True,2014-04-14,2014,2
EpsiloN22,209870,False,2014-04-14,2014,0
EpsiloN22,9900,False,2014-04-14,2014,0
76561198091152936,218620,True,2015-05-15,2015,2
GravSpider,330830,True,,0,2
76561198048191274,346110,True,2015-09-29,2015,2
76561198018561494,32370,True,2013-05-18,2013,1
76561198018561494,42700,True,2012-12-06,2012,1
76561198018561494,440,True,2012-12-06,2012,1
nathan3197,620,True,2013-12-07,2013,2
nathan3197,311210,False,,0,0
nathan3197,221100,True,2014-01-11,2014,2
BreezyGmr,4000,True,,0,0
76561198002527794,341000,True,,0,2
76561198002527794,273350,False,2015-10-20,2015,0
76561198002527794,255710,True,2015-10-20,2015,2
mf2_profile,271590,True,2015-08-17,2015,2
SuchGayMuchWow,730,True,2015-07-18,2015,2
_vertycal_lol,466910,True,,0,2
LegionofTalon,230410,True,,0,1
LegionofTalon,8870,True,2014-09-26,2014,2
76561198073329158,48720,True,2014-10-30,2014,2
EnderLord,319050,True,2014-12-28,2014,0
76561198038259400,343464,True,,0,2
35353534,730,True,,0,1
35353534,240,True,,0,2
76561198077911827,4000,True,2013-12-29,2013,0
76561198077911827,105600,True,2014-01-18,2014,2
76561198051314722,391540,True,2015-11-15,2015,0
76561198085099625,620,True,2015-10-04,2015,2
76561198085099625,333930,True,2015-06-30,2015,2
Ryuuuuuuu,730,True,2015-04-22,2015,2
Ryuuuuuuu,286160,True,2014-05-24,2014,2
Ryuuuuuuu,63800,False,2014-12-22,2014,0
Kurejieru,204360,True,2014-07-01,2014,2
Frapplebats,263540,True,2014-05-28,2014,2
L0RD117,304650,True,,0,0
L0RD117,6000,True,2015-05-18,2015,0
76561198092104105,274900,True,2015-11-08,2015,2
76561198092104105,319510,True,2014-11-25,2014,2
GANDPUG,234710,True,2015-02-21,2015,0
GANDPUG,250260,True,2015-02-21,2015,2
GANDPUG,224260,True,2014-12-24,2014,1
GANDPUG,239820,True,2014-12-23,2014,2
GANDPUG,6060,True,2014-10-18,2014,2
76561198065662487,230410,True,,0,2
grimroaeos,211820,True,2013-12-07,2013,2
grimroaeos,22380,True,2013-01-19,2013,2
grimroaeos,219150,True,2012-12-21,2012,0
grimroaeos,500,True,2012-09-13,2012,2
grimroaeos,16870,True,2012-07-22,2012,2
Benny3888,221100,False,2014-01-27,2014,0
AkiAari,230410,True,2014-03-30,2014,2
Teknoe,200510,True,2013-05-12,2013,2
Teknoe,12500,True,2011-09-14,2011,2
SemiSalad,261820,True,2014-04-02,2014,2
SemiSalad,405640,True,,0,2
VNKat,253710,False,2014-07-03,2014,2
Zeturtle,355840,True,,0,0
Zeturtle,440,True,2014-01-12,2014,2
shooterhunter,550,True,2015-02-16,2015,0
Rushes99,208090,True,2014-03-08,2014,2
N1C7,252950,True,,0,2
N1C7,730,True,2015-12-05,2015,2
N1C7,212680,True,2014-06-24,2014,2
mudzkipper,55230,True,2013-12-11,2013,2
76561198097885305,440,True,2014-05-07,2014,2
76561198088865993,440,True,2015-12-03,2015,1
76561198044231314,298600,True,,0,1
Xalibe,247730,False,,0,2
Xalibe,440,True,,0,0
Xalibe,219640,True,,0,0
SeaMayk,218620,True,2014-04-01,2014,1
DjinnieContact,105450,True,2014-10-18,2014,2
DjinnieContact,289650,False,2015-01-14,2015,0
DjinnieContact,289130,True,,0,1
DjinnieContact,216150,True,2013-12-15,2013,2
DjinnieContact,301520,False,,0,2
DjinnieContact,221380,True,2014-08-02,2014,2
DjinnieContact,219830,True,2014-05-10,2014,2
Rwby_Rose,730,True,,0,0
Rwby_Rose,252490,True,,0,0
Rwby_Rose,409160,True,2015-12-06,2015,2
Rwby_Rose,218620,True,,0,1
Rwby_Rose,354290,True,,0,2
Rwby_Rose,570,True,2015-07-31,2015,1
dead5,440,True,2014-01-04,2014,2
dead5,4000,True,2014-08-14,2014,2
ArchangelItherael,4000,True,2015-12-28,2015,1
ArchangelItherael,220440,True,2015-12-28,2015,2
ArchangelItherael,252950,True,2015-12-28,2015,0
ArchangelItherael,252490,True,2015-12-28,2015,2
ArchangelItherael,730,True,2015-06-24,2015,1
ArchangelItherael,4570,True,2015-12-28,2015,2
ArchangelItherael,236390,True,2015-12-28,2015,2
76561198097857735,440,True,2013-12-07,2013,2
76561198093244874,440,True,2015-05-10,2015,2
YIBB_,252490,True,2015-06-19,2015,0
MynameisAuz,319510,True,2014-08-22,2014,0
MynameisAuz,271590,True,2015-11-16,2015,0
MynameisAuz,214490,True,2015-02-27,2015,0
MynameisAuz,376870,True,2015-10-31,2015,0
MynameisAuz,429570,False,,0,0
MynameisAuz,282140,True,2015-11-12,2015,0
MynameisAuz,239820,True,2014-01-02,2014,0
76561198068549781,260230,True,2015-04-02,2015,2
76561197996576526,730,True,,0,1
76561198025409181,244450,True,2015-11-15,2015,1
76561198025409181,20540,True,2015-08-01,2015,1
76561198025409181,231430,True,,0,1
76561198025409181,35450,True,2015-11-15,2015,0
76561198025409181,440,True,2015-04-29,2015,1
76561198025409181,1250,True,2014-07-05,2014,1
76561198051082631,200210,True,2012-11-23,2012,0
eric0417,242860,True,,0,2
76561198092305052,224540,True,2014-06-08,2014,1
bindisposerer,80,True,2015-08-01,2015,2
bindisposerer,238210,True,2015-08-01,2015,0
bindisposerer,8870,True,2015-08-01,2015,2
bindisposerer,730,True,2015-05-29,2015,1
bindisposerer,4000,True,2014-12-23,2014,0
bindisposerer,304930,False,2014-07-26,2014,1
bindisposerer,227940,False,2014-07-19,2014,0
bindisposerer,208090,True,2014-03-08,2014,2
76561198018736748,233980,True,2013-06-14,2013,2
76561198018736748,333930,True,2015-06-08,2015,2
76561198018736748,730,False,,0,0
76561198018736748,236370,True,2015-02-14,2015,2
76561198071505477,281990,True,,0,2
76561198071505477,377160,True,2015-11-10,2015,0
76561198071505477,391540,True,,0,2
ihopethisurlhasnotbeentaken,730,True,2014-11-25,2014,1
76561198104999290,248570,False,2015-07-17,2015,0
TrackFight,410670,True,,0,2
TrackFight,268750,True,2014-10-09,2014,1
TrackFight,377160,False,,0,2
TrackFight,22380,True,2014-12-27,2014,2
TrackFight,234190,True,2014-12-15,2014,2
TrackFight,250900,True,2014-11-08,2014,0
TrackFight,49520,True,2014-10-09,2014,2
TrackFight,22370,True,2014-08-14,2014,2
TrackFight,33230,True,2014-01-19,2014,2
76561198075407624,208090,True,2014-02-10,2014,1
erggjmuyg,4000,True,2014-04-06,2014,1
erggjmuyg,48190,False,2015-08-29,2015,1
erggjmuyg,236390,True,2014-08-14,2014,1
76561198090818363,234670,True,2015-01-27,2015,1
76561198090818363,105600,True,2014-09-17,2014,2
76561198098061553,570,True,,0,1
force445,231430,False,,0,0
force445,440,False,2014-04-24,2014,1
jame_like,204100,True,2014-01-29,2014,1
76561198093838282,4000,True,2014-04-13,2014,1
76561198099270623,252490,True,2015-02-21,2015,1
76561198099270623,440,True,2014-07-05,2014,2
hvf,1250,True,2014-08-26,2014,1
reivehnfliyt,224260,True,2014-04-15,2014,0
reivehnfliyt,22370,True,2015-06-10,2015,2
reivehnfliyt,333950,True,2015-03-02,2015,2
76561198155122205,218620,True,2014-10-20,2014,2
Symbolize,550,True,2013-12-26,2013,2
Symbolize,271590,False,,0,2
Symbolize,214950,True,2013-11-26,2013,2
shdqnvmfhvlf,440,True,2014-12-13,2014,1
Gotaki,24240,True,2015-04-08,2015,2
Gotaki,233290,True,2015-04-13,2015,2
Gotaki,29800,False,2015-04-02,2015,0
Gotaki,236370,True,2015-03-30,2015,2
Gotaki,47790,False,2015-03-26,2015,0
Gotaki,204240,True,2014-09-02,2014,0
Kaboku,4000,True,2012-11-18,2012,2
Kaboku,730,False,2013-12-12,2013,2
Kaboku,620,True,2014-06-29,2014,2
Kaboku,206420,True,2014-06-29,2014,0
Kaboku,209000,True,2014-06-29,2014,2
Kaboku,265930,True,2014-06-29,2014,2
Kaboku,220,True,2013-12-22,2013,2
Kaboku,105600,True,2013-12-22,2013,2
Kaboku,8870,True,2013-12-19,2013,2
76561198091636035,440,True,,0,2
76561198082622016,440,True,2013-02-10,2013,0
jason2305,254200,False,,0,0
vampirespyJL93TF2,570,True,,0,2
vampirespyJL93TF2,230410,True,2015-03-06,2015,2
vampirespyJL93TF2,236390,True,2015-01-24,2015,0
vampirespyJL93TF2,440,True,2014-11-18,2014,2
76561198090020454,208090,False,2014-02-11,2014,1
76561198086581134,104900,True,2014-11-14,2014,1
FakMuther1234,301520,False,2015-10-26,2015,1
FakMuther1234,4000,True,2015-10-04,2015,2
4tiles,242860,True,,0,0
ZombieBiscuit,301520,True,2015-01-09,2015,1
76561198092225388,105600,True,,0,0
hotsaucdo,730,True,2015-05-29,2015,1
hotsaucdo,201810,True,2014-07-02,2014,2
76561198093276380,231430,True,2014-06-06,2014,2
76561198093276380,274940,True,2014-12-23,2014,2
76561198093276380,8930,True,2015-08-24,2015,2
76561198093276380,10500,True,2015-07-04,2015,2
76561198093276380,233450,True,2015-06-19,2015,0
76561198093276380,440,True,2014-07-11,2014,2
OddSockSR,485800,True,,0,2
OddSockSR,250400,True,2014-02-10,2014,2
OddSockSR,6060,True,,0,2
Hirutha,423880,True,2015-12-12,2015,0
Roronage,301520,True,2014-08-11,2014,2
Roronage,332800,True,2014-11-15,2014,1
Roronage,427270,True,,0,2
Roronage,375950,True,2015-08-21,2015,2
Roronage,323370,True,2015-08-06,2015,2
nizamrahman,287700,True,2015-09-11,2015,2
nizamrahman,252950,True,,0,2
76561198062785129,319630,True,2015-02-07,2015,2
76561198083176801,385770,True,,0,2
00690069006900,304050,True,,0,2
InTranze,211420,True,2014-02-16,2014,2
InTranze,248820,False,,0,1
76561198097453305,440,True,2015-02-04,2015,2
76561198097453305,219830,True,2014-12-25,2014,2
76561198022316167,240970,True,2015-06-22,2015,2
76561198022316167,241600,True,2014-01-06,2014,2
76561198022316167,261640,True,2014-11-10,2014,2
76561198022316167,212160,False,2015-08-04,2015,1
76561198094193531,107410,True,2014-05-18,2014,2
76561198094193531,224580,True,2013-10-13,2013,2
76561198089961001,1250,True,2014-10-17,2014,1
76561198089961001,252150,True,2014-05-04,2014,1
76561198089961001,317470,True,2014-09-05,2014,1
AESTHETICSVAPORWAVE,4000,True,,0,2
AESTHETICSVAPORWAVE,107410,True,2015-08-02,2015,1
AESTHETICSVAPORWAVE,221100,True,2014-07-11,2014,2
AESTHETICSVAPORWAVE,730,True,2015-05-06,2015,2
AESTHETICSVAPORWAVE,271590,True,2015-07-04,2015,2
AESTHETICSVAPORWAVE,34900,True,2015-06-10,2015,0
AESTHETICSVAPORWAVE,440,True,2014-03-21,2014,2
AESTHETICSVAPORWAVE,6000,True,,0,0
AESTHETICSVAPORWAVE,63710,True,2015-01-05,2015,2
chinsteam,304930,True,2015-10-29,2015,1
chinsteam,730,True,2015-07-08,2015,2
DaPohtehtoPuncake,4000,True,2013-10-20,2013,2
DaPohtehtoPuncake,236390,True,2015-07-13,2015,2
Uve-Seen_Nothing,322170,True,2015-12-16,2015,0
Uve-Seen_Nothing,304050,True,2015-07-19,2015,2
Uve-Seen_Nothing,109600,True,,0,2
Uve-Seen_Nothing,235460,True,,0,2
Uve-Seen_Nothing,206500,True,,0,2
Uve-Seen_Nothing,346170,True,2015-11-27,2015,2
76561198077793852,440,True,2012-12-11,2012,2
76561198077793852,209080,True,2014-03-31,2014,2
ReconG,440,True,,0,2
76561198021482710,730,True,2015-01-03,2015,2
76561198021482710,34900,True,2014-12-27,2014,2
Arpek,218230,False,2014-06-05,2014,1
CSMisBeast,282800,True,,0,0
76561198033472736,221100,False,2015-02-09,2015,0
76561198033472736,224260,True,2014-05-20,2014,0
76561198033472736,223750,True,2015-06-04,2015,2
76561198033472736,377160,True,2015-11-13,2015,2
76561198033472736,225540,True,,0,2
76561198033472736,304930,True,2015-08-03,2015,2
76561198033472736,242760,True,2014-11-27,2014,2
76561198033472736,259080,True,2013-12-19,2013,1
76561198060440669,4000,True,2015-06-08,2015,1
76561198060440669,730,True,2015-06-08,2015,2
76561198060440669,440,True,2015-06-08,2015,1
Luckybeg,222980,True,2013-08-11,2013,1
Luckybeg,4000,True,2013-03-22,2013,1
Luckybeg,200260,True,2013-08-11,2013,2
Luckybeg,35140,True,2013-08-11,2013,1
Luckybeg,220860,True,2013-08-11,2013,1
Luckybeg,400,True,2013-06-06,2013,1
76561198084042712,218620,True,2015-04-12,2015,1
aushtin,228380,True,2014-01-16,2014,2
aushtin,4000,True,2012-06-01,2012,2
76561198220237531,105600,True,2015-10-07,2015,2
SeekTheDarkness,293540,False,2014-09-09,2014,0
SeekTheDarkness,213670,True,2014-04-20,2014,2
SeekTheDarkness,234670,True,2014-02-27,2014,2
SeekTheDarkness,207230,False,2014-04-27,2014,0
FPS-Mike,222880,True,2014-05-26,2014,2
FPS-Mike,730,True,2014-04-11,2014,2
doratheinbred,359320,True,2015-04-15,2015,0
doratheinbred,209080,True,2015-05-29,2015,0
doratheinbred,730,True,2015-05-29,2015,0
76561198007799026,34830,True,2011-05-21,2011,0
76561198007799026,10680,True,2011-05-03,2011,0
76561198007799026,10180,True,2011-03-22,2011,0
76561198007799026,34030,True,2011-02-28,2011,2
76561198007799026,630,True,2011-02-28,2011,2
76561198007799026,4700,True,2011-01-17,2011,2
76561198007799026,4760,True,2011-01-03,2011,2
76561198007799026,10500,True,2010-12-28,2010,0
heavykiinthesandvichborn,394120,True,,0,0
heavykiinthesandvichborn,316390,True,,0,2
heavykiinthesandvichborn,236110,True,,0,1
heavykiinthesandvichborn,224600,True,,0,2
heavykiinthesandvichborn,280010,True,2015-09-18,2015,0
heavykiinthesandvichborn,384150,True,2015-09-14,2015,0
heavykiinthesandvichborn,382490,True,2015-08-21,2015,0
76561198075694490,730,True,2014-03-01,2014,1
mrnuclear,304050,True,2015-07-18,2015,2
mrnuclear,218620,True,2014-06-25,2014,2
mrnuclear,417860,True,,0,2
mrnuclear,730,True,2014-06-30,2014,0
mrnuclear,550,True,2014-06-11,2014,2
mrnuclear,570,True,2013-07-14,2013,2
mrnuclear,440,True,2011-08-01,2011,1
Viper1999,391540,True,,0,2
76561198071334632,17330,True,2015-06-20,2015,1
76561198071334632,730,True,,0,2
76561198071334632,208090,True,2015-02-18,2015,1
76561198087445400,391460,True,2015-10-02,2015,2
76561198087445400,730,True,,0,0
76561198087445400,208090,True,2014-04-18,2014,2
76561198055819674,730,True,,0,1
76561198055819674,12110,True,2015-01-31,2015,1
76561198055819674,243470,False,2014-10-31,2014,1
76561198055819674,217140,True,2013-11-16,2013,0
TrulySeveral,440,True,2014-01-05,2014,1
siddhugoge,234140,True,,0,2
siddhugoge,287700,True,,0,2
siddhugoge,252950,False,,0,2
siddhugoge,407230,True,,0,2
siddhugoge,96100,False,,0,2
siddhugoge,489220,False,,0,2
siddhugoge,504490,True,,0,2
perrocallejero,233450,True,2015-05-26,2015,2
AceTaco,55230,True,2013-10-02,2013,2
SpongeyIsSweg,356670,True,2015-08-09,2015,2
SpongeyIsSweg,221100,True,2014-05-23,2014,0
SpongeyIsSweg,417860,True,2015-11-27,2015,0
Dylbugs,730,True,2015-09-28,2015,2
76561198159037032,499100,True,,0,0
76561198159037032,550,True,,0,2
76561198159037032,91900,True,,0,0
Scorpion1903,130,True,2015-09-30,2015,1
Scorpion1903,20,True,2015-10-01,2015,1
Scorpion1903,104600,True,2015-10-01,2015,2
Scorpion1903,730,True,2015-10-01,2015,2
Scorpion1903,17530,True,2015-10-01,2015,1
Scorpion1903,3483,True,2015-10-01,2015,1
LoveFayeForever,440,True,2014-08-07,2014,2
paw_ftw,730,True,,0,2
Yomani,214950,True,2014-02-28,2014,2
Yomani,206190,True,2015-06-17,2015,2
Yomani,8930,True,2014-01-24,2014,2
snowangelsdream,620,True,2014-06-25,2014,2
snowangelsdream,233450,True,2015-06-19,2015,2
snowangelsdream,363970,True,2015-06-24,2015,0
snowangelsdream,385770,True,2015-07-30,2015,2
snowangelsdream,208090,True,2014-02-28,2014,2
snowangelsdream,345650,True,2015-06-24,2015,2
76561198060150729,107100,True,,0,0
76561198066794851,730,True,,0,1
hobohomeless,304050,True,2015-08-24,2015,1
hobohomeless,372000,True,,0,2
76561198067209151,427270,True,,0,0
mrsharkst,730,True,2015-04-15,2015,2
mrsharkst,440,True,2014-07-12,2014,2
mrsharkst,218620,False,,0,1
XXXmemesnshitXXX,202970,True,2015-02-27,2015,2
Memes2k16,40800,True,2015-10-29,2015,1
Memes2k16,730,True,2015-06-13,2015,2
3021Daniel,730,True,2014-05-06,2014,2
icereece,301520,True,2015-07-08,2015,2
icereece,4000,True,2014-11-30,2014,2
icereece,224580,True,2014-05-18,2014,2
icereece,9480,True,2014-01-19,2014,2
icereece,334230,True,,0,2
76561198086884048,218620,True,2014-10-17,2014,0
noirelovelove,282900,True,,0,2
noirelovelove,730,True,,0,2
SleepyVioletteChan,440,True,2014-12-28,2014,2
Aussiefella_69,730,True,2015-09-26,2015,2
lilbkbx,377160,False,,0,0
lilbkbx,221100,False,2015-08-26,2015,0
nodesull,413150,True,,0,1
UniIsBestWaifu,329440,True,,0,2
UniIsBestWaifu,17730,False,2015-09-07,2015,0
UniIsBestWaifu,333980,True,2015-09-24,2015,1
CottonCandyHusky,221100,True,2014-12-29,2014,2
CottonCandyHusky,108600,True,2014-06-19,2014,2
76561198082760506,440,True,2015-05-26,2015,2
76561198082760506,218620,True,2015-11-09,2015,1
saintfox,55230,True,2013-11-26,2013,2
saintfox,4000,True,2012-07-15,2012,2
pharr49,207140,True,2015-04-01,2015,0
pharr49,248820,True,2015-09-02,2015,1
pharr49,306020,True,2015-06-11,2015,1
pharr49,265630,True,2014-08-21,2014,1
76561198072028129,273350,False,2015-04-01,2015,2
76561198072028129,730,True,2015-06-07,2015,2
76561197978409306,264200,True,2015-05-05,2015,2
76561197978409306,300080,False,2015-04-19,2015,2
76561197978409306,290790,True,2015-10-18,2015,2
76561197978409306,25830,True,2015-12-21,2015,2
SNEAKY_Boxman,304930,False,2015-07-12,2015,0
otorhinolaryngologist,270550,True,2014-12-19,2014,2
blazythemayordevil,440,True,2014-02-03,2014,2
drdoob,312990,True,2015-10-06,2015,2
drdoob,244450,True,2015-09-04,2015,0
drdoob,206500,True,2015-09-01,2015,0
drdoob,263740,True,2015-09-01,2015,2
drdoob,282070,True,2015-08-11,2015,0
drdoob,105600,True,2015-07-23,2015,2
Alex_Feed,730,True,,0,1
Alex_Feed,306460,True,,0,1
Alex_Feed,292380,True,,0,1
Alex_Feed,67370,True,,0,1
Alex_Feed,411180,True,,0,1
GeneralHavoc_,730,True,2015-06-27,2015,2
jakkpro895,105600,True,2014-08-13,2014,0
jakkpro895,48720,True,2011-10-15,2011,1
jakkpro895,24960,True,2011-07-10,2011,2
AmeelAhmed,730,True,,0,1
analfelatiothecircumsoldier,225540,False,,0,1
analfelatiothecircumsoldier,730,True,2015-12-18,2015,2
76561198085869763,218620,True,2015-01-01,2015,1
drstem_drstem,205100,True,,0,1
jahmezgamingofficial,730,True,2013-12-14,2013,2
jahmezgamingofficial,440,True,2013-12-06,2013,2
jahmezgamingofficial,4000,True,2013-01-23,2013,2
jz4012,404090,True,,0,1
jz4012,434250,True,,0,2
jz4012,234140,True,,0,0
jz4012,200510,True,,0,2
jz4012,22380,True,,0,1
jz4012,730,True,,0,2
jz4012,330830,True,,0,2
jz4012,271590,True,2015-12-19,2015,2
jz4012,218620,False,2015-08-09,2015,2
thecompl3x,730,True,,0,1
ultrararepepes,205100,True,2014-12-02,2014,2
76561198046360205,440,True,2014-05-23,2014,2
76561198046360205,730,True,2015-08-30,2015,1
PippleKipple,227300,True,2014-03-22,2014,1
PippleKipple,33930,True,2014-01-28,2014,2
76561198073184460,48700,True,2013-11-30,2013,2
76561198073184460,730,True,2015-03-28,2015,2
76561198073184460,218620,True,2015-08-10,2015,0
76561198073184460,261180,True,2014-11-21,2014,2
76561198073184460,440,True,2013-12-25,2013,2
LifeOfLlama,252490,True,,0,1
LifeOfLlama,291480,True,,0,0
LifeOfLlama,440,True,,0,2
LifeOfLlama,730,True,2015-04-23,2015,1
76561198094532627,304930,True,2015-03-07,2015,2
76561198063988555,440,True,,0,1
76561198063988555,570,True,,0,2
G0ldguts,250900,True,2015-11-30,2015,1
G0ldguts,730,True,2015-11-30,2015,2
The-Dunktown-Express,70,True,,0,1
The-Dunktown-Express,225260,True,2014-04-29,2014,2
The-Dunktown-Express,115320,True,2015-06-24,2015,2
The-Dunktown-Express,203160,True,2015-06-17,2015,1
The-Dunktown-Express,221380,True,2015-03-30,2015,2
Beast_m0de,24960,True,2014-05-16,2014,2
Beast_m0de,203160,True,2015-06-07,2015,2
1234567890192837465,368340,True,,0,2
1234567890192837465,322170,True,2015-06-07,2015,2
projecteldor,730,True,2014-12-25,2014,1
shadowxlucario,730,True,,0,2
shadowxlucario,291550,True,,0,2
shadowxlucario,304050,False,,0,0
micropie,24200,True,2014-08-18,2014,2
micropie,550,True,2014-04-03,2014,0
xdeadlymoonx,730,True,2015-01-19,2015,2
arby6784,6060,True,,0,2
arby6784,65930,True,,0,0
76561198098136638,346900,True,2015-06-24,2015,1
gsgamingbr,344040,True,,0,1
gsgamingbr,333980,True,2015-06-01,2015,1
gsgamingbr,234670,True,2014-12-18,2014,2
gsgamingbr,49520,True,2014-12-15,2014,1
gsgamingbr,24240,True,2014-11-14,2014,2
gsgamingbr,440,False,2014-09-24,2014,1
gsgamingbr,620,False,2014-09-29,2014,1
Ally_,570,True,2014-05-21,2014,0
kanarya08,219830,True,2015-01-08,2015,2
kanarya08,8930,True,2013-11-23,2013,2
FinNaLe,331200,True,,0,1
FinNaLe,413150,True,,0,1
FinNaLe,730,True,2015-03-13,2015,2
FinNaLe,218620,True,2014-07-07,2014,2
mrrockerz,218620,True,2015-10-24,2015,2
mrrockerz,1250,True,2014-03-21,2014,2
Howlapus,221100,True,2014-01-06,2014,1
teachmehowtosoli,237930,True,2015-06-26,2015,2
teachmehowtosoli,49520,True,2015-05-16,2015,0
teachmehowtosoli,245170,True,2015-05-16,2015,2
teachmehowtosoli,31280,True,2013-05-20,2013,1
teachmehowtosoli,391540,True,,0,0
teachmehowtosoli,334230,True,2015-11-05,2015,2
teachmehowtosoli,730,True,2015-05-16,2015,0
teachmehowtosoli,107100,True,2013-10-03,2013,2
teachmehowtosoli,398100,True,2015-12-28,2015,2
teachmehowtosoli,338170,True,,0,1
Razzzzzzzzzzzzzzzzzzzzzz,444090,True,,0,0
Razzzzzzzzzzzzzzzzzzzzzz,236370,True,2015-07-13,2015,2
Razzzzzzzzzzzzzzzzzzzzzz,570,True,2014-04-04,2014,2
Razzzzzzzzzzzzzzzzzzzzzz,252950,True,2015-08-07,2015,0
Razzzzzzzzzzzzzzzzzzzzzz,440,True,2014-12-12,2014,0
eddiedankmemes,440,False,,0,0
eddiedankmemes,20,False,,0,0
eddiedankmemes,275850,True,,0,1
lmn8rx,34900,True,2014-01-01,2014,0
lmn8rx,49600,True,2013-07-13,2013,2
lmn8rx,39140,True,2013-11-29,2013,2
ChakaYourLaka,730,True,2015-08-10,2015,2
DEANOXHILL,730,True,2015-11-17,2015,1
TheRealMeatyMate,218620,False,,0,2
TheRealMeatyMate,24240,True,2013-10-11,2013,2
TheRealMeatyMate,70,True,2014-12-08,2014,2
TheRealMeatyMate,208090,True,2014-02-01,2014,0
TheRealMeatyMate,280,True,2013-11-26,2013,2
samuelx5,266210,True,2015-01-05,2015,0
76561198056693884,218230,True,2014-12-17,2014,2
76561198104201240,440,True,2014-01-17,2014,2
GoodLooser,238460,True,2014-07-02,2014,1
lennysan,440,True,2015-01-15,2015,2
lennysan,311210,True,2015-12-20,2015,2
hermannwolffen25,440,True,2014-09-24,2014,1
hermannwolffen25,236390,True,,0,0
hermannwolffen25,301520,True,2014-07-19,2014,2
76561198098482126,550,True,2015-08-15,2015,1
76561198098482126,570,True,2015-06-19,2015,1
76561198098482126,4000,True,2014-08-15,2014,1
76561198098482126,304930,True,2014-07-19,2014,2
76561198032376223,440,True,2014-03-21,2014,0
76561198059286499,17410,True,2014-01-29,2014,2
76561198059286499,730,True,2013-12-24,2013,2
76561198059286499,200260,True,2013-12-20,2013,1
PotatoSaun,292630,False,,0,1
PotatoSaun,391540,True,2015-12-30,2015,1
PotatoSaun,265630,True,2015-06-09,2015,2
Videogamedunderly,404480,True,2015-09-29,2015,2
Videogamedunderly,304930,True,2014-08-13,2014,2
Videogamedunderly,8190,True,2013-08-17,2013,2
76561198066698645,730,True,,0,2
Mrbrightside_kent,271590,True,2015-04-14,2015,2
Mrbrightside_kent,275850,False,,0,0
Mrbrightside_kent,730,True,,0,2
finnzag1,248390,True,2014-05-05,2014,2
snakrobotza3,550,True,2014-01-27,2014,1
snakrobotza3,413150,True,,0,1
snakrobotza3,218620,True,2015-10-16,2015,1
snakrobotza3,255710,True,2015-09-26,2015,1
snakrobotza3,4000,True,2015-06-26,2015,2
ANIMEPUSSY,245170,True,2015-06-05,2015,1
ANIMEPUSSY,250760,True,2015-05-21,2015,2
ANIMEPUSSY,247730,False,2015-01-20,2015,1
Jupacka,240,True,2013-02-28,2013,0
76561198048088970,248820,True,2015-04-29,2015,2
76561198048088970,224540,False,2015-04-29,2015,2
76561198048088970,107100,True,2015-04-29,2015,2
76561198094413234,246620,True,,0,1
76561198094413234,417860,True,2015-12-21,2015,1
76561198094413234,24240,True,2013-12-03,2013,2
LonelyOM,319630,True,,0,1
76561198107601321,440,True,2014-11-21,2014,1
linlinlay,105600,True,2015-12-02,2015,2
linlinlay,391540,True,2015-12-18,2015,2
linlinlay,570,True,2014-01-31,2014,2
rarejapan,224580,True,2014-07-09,2014,2
