item_id,title,url,release_date,developer,price
602200,Dreamlike Worlds,http://store.steampowered.com/app/602200/Dreamlike_Worlds/,2017-03-06,JustForward,0.99
573830,Tom Clancy's Ghost Recon® Wildlands - Season Pass,http://store.steampowered.com/app/573830/Tom_Clancys_Ghost_Recon_Wildlands__Season_Pass/,2017-03-06,"Ubisoft Paris,Ubisoft Annecy,Ubisoft Bucharest,Ubisoft Montpellier,Ubisoft Milan,Reflections",39.99
592740,Drift 7 Islands (survival),http://store.steampowered.com/app/592740/Drift_7_Islands_survival/,2017-03-06,GamerGG,3.99
506090,Switch - Or Die Trying,http://store.steampowered.com/app/506090/Switch__Or_Die_Trying/,2017-03-07,Threye Interactive,9.99
536050,,http://store.steampowered.com/app/536050/994_W_24th/,,,4.99
604930,Switch - Or Die Trying Soundtrack,http://store.steampowered.com/app/604930/Switch__Or_Die_Trying_Soundtrack/,2017-03-07,Threye Interactive,0.0
602210,Military Airfield - Donation DLC,http://store.steampowered.com/app/602210/Military_Airfield__Donation_DLC/,2017-03-07,Polygon Art,1.99
499410,VoidExpanse: Pariahs' Bane,http://store.steampowered.com/app/499410/VoidExpanse_Pariahs_Bane/,2017-03-07,AtomicTorch Studio,4.99
602740,VoidExpanse: Soundtrack Complete,http://store.steampowered.com/app/602740/VoidExpanse_Soundtrack_Complete/,2017-03-07,AtomicTorch Studio,4.99
594720,Star Merchant,http://store.steampowered.com/app/594720/Star_Merchant/,2017-03-07,SimProse Studios,1.99
530780,Expansion - Crusader Kings II: Monks and Mystics,http://store.steampowered.com/app/530780/Expansion__Crusader_Kings_II_Monks_and_Mystics/,2017-03-07,Paradox Development Studio,14.99
569800,LEAVES - The Journey,http://store.steampowered.com/app/569800/LEAVES__The_Journey/,2017-03-07,ZAR 21,7.99
604890,Gigachess - Original Soundtrack,http://store.steampowered.com/app/604890/Gigachess__Original_Soundtrack/,2017-03-07,Gigatross Games,0.99
598690,,http://store.steampowered.com/app/598690/Dark_Legion_VR/,,,19.99
415880,Disc Jam,http://store.steampowered.com/app/415880/Disc_Jam/,2017-03-07,High Horse Entertainment,14.99
601640,The guard of dungeon,http://store.steampowered.com/app/601640/The_guard_of_dungeon/,2017-03-07,HeX,2.99
601270,Crusader Kings II: Hymns of Revelation,http://store.steampowered.com/app/601270/Crusader_Kings_II_Hymns_of_Revelation/,2017-03-07,Paradox Development Studio,1.99
576200,Fantasy Grounds - Mini-Dungeon #015: Torment at Torni Tower (PFRPG),http://store.steampowered.com/app/576200/Fantasy_Grounds__MiniDungeon_015_Torment_at_Torni_Tower_PFRPG/,2017-03-07,"SmiteWorks USA, LLC",2.99
548650,Lightspeed Frontier,http://store.steampowered.com/app/548650/Lightspeed_Frontier/,2017-03-07,Crowdwork Studios,14.99
583670,Loot Rascals Soundtrack,http://store.steampowered.com/app/583670/Loot_Rascals_Soundtrack/,2017-03-07,Hollow Ponds,6.99
443880,Loot Rascals,http://store.steampowered.com/app/443880/Loot_Rascals/,2017-03-07,Hollow Ponds,14.99
527290,Atelier Firis: The Alchemist and the Mysterious Journey / フィリスのアトリエ ～不思議な旅の錬金術士～,http://store.steampowered.com/app/527290/Atelier_Firis_The_Alchemist_and_the_Mysterious_Journey/,2017-03-07,"KOEI TECMO GAMES CO., LTD.",59.99
598160,The American Nurse,http://store.steampowered.com/app/598160/The_American_Nurse/,2014-05-08,,4.99
509734,Rocksmith® 2014 Edition – Remastered – Avril Lavigne - “Complicated”,http://store.steampowered.com/app/509734/Rocksmith_2014_Edition__Remastered__Avril_Lavigne__Complicated/,2017-03-07,Ubisoft - San Francisco,2.99
582710,The Legend of Chupacabras,http://store.steampowered.com/app/582710/The_Legend_of_Chupacabras/,2017-03-07,,4.99
509735,Rocksmith® 2014 Edition – Remastered – Avril Lavigne - “I’m with You”,http://store.steampowered.com/app/509735/Rocksmith_2014_Edition__Remastered__Avril_Lavigne__Im_with_You/,2017-03-07,Ubisoft - San Francisco,2.99
509739,Rocksmith® 2014 Edition – Remastered – Avril Lavigne Song Pack,http://store.steampowered.com/app/509739/Rocksmith_2014_Edition__Remastered__Avril_Lavigne_Song_Pack/,2017-03-07,Ubisoft - San Francisco,11.99
509736,Rocksmith® 2014 Edition – Remastered – Avril Lavigne - “Sk8er Boi”,http://store.steampowered.com/app/509736/Rocksmith_2014_Edition__Remastered__Avril_Lavigne__Sk8er_Boi/,2017-03-07,Ubisoft - San Francisco,2.99
509738,Rocksmith® 2014 Edition – Remastered – Avril Lavigne - “When You’re Gone”,http://store.steampowered.com/app/509738/Rocksmith_2014_Edition__Remastered__Avril_Lavigne__When_Youre_Gone/,2017-03-07,Ubisoft - San Francisco,2.99
332310,LEGO® Worlds,http://store.steampowered.com/app/332310/LEGO_Worlds/,2017-03-07,"TT Games,Traveller's Tales",29.99
509737,Rocksmith® 2014 Edition – Remastered – Avril Lavigne - “My Happy Ending”,http://store.steampowered.com/app/509737/Rocksmith_2014_Edition__Remastered__Avril_Lavigne__My_Happy_Ending/,2017-03-07,Ubisoft - San Francisco,2.99
582640,Bloodrunners,http://store.steampowered.com/app/582640/Bloodrunners/,2017-03-07,,4.99
599630,,http://store.steampowered.com/app/599630/Mountain_Mind__Headbangers_VR/,,,9.99
605700,Fantasy Grounds - Gauntlet of Spiragos (PFRPG),http://store.steampowered.com/app/605700/Fantasy_Grounds__Gauntlet_of_Spiragos_PFRPG/,2017-03-07,"SmiteWorks USA, LLC",0.99
598050,Ominous Objects: Family Portrait Collector's Edition,http://store.steampowered.com/app/598050/Ominous_Objects_Family_Portrait_Collectors_Edition/,2017-03-08,Daily Magic Productions,9.99
598660,,http://store.steampowered.com/app/598660/Plevr/,,,9.99
399832,Awesomenauts - Summertime Chucho Skin,http://store.steampowered.com/app/399832/Awesomenauts__Summertime_Chucho_Skin/,2017-03-08,Ronimo Games,2.99
585410,GameMaker Studio 2 Desktop,http://store.steampowered.com/app/585410/GameMaker_Studio_2_Desktop/,2017-03-08,YoYo Games Ltd.,99.99
603750,- Arcane Raise -,http://store.steampowered.com/app/603750/_Arcane_Raise/,2017-03-10,Arcane Raise,2.99
585620,GameMaker Studio 2 Mobile,http://store.steampowered.com/app/585620/GameMaker_Studio_2_Mobile/,2017-03-08,YoYo Games Ltd.,399.99
585610,GameMaker Studio 2 UWP,http://store.steampowered.com/app/585610/GameMaker_Studio_2_UWP/,2017-03-08,YoYo Games Ltd.,399.99
585600,GameMaker Studio 2 Web,http://store.steampowered.com/app/585600/GameMaker_Studio_2_Web/,2017-03-08,YoYo Games Ltd.,149.99
597640,"Buccaneers, Bounty &amp; Boom!",http://store.steampowered.com/app/597640/Buccaneers_Bounty__Boom/,2017-03-01,Iron Helmet Games,11.99
592410,,http://store.steampowered.com/app/592410/Spacetours_VR__Ep1_The_Solar_System/,,,6.99
328070,Reflex Arena,http://store.steampowered.com/app/328070/Reflex_Arena/,2014-11-04,Turbo Pixel Studios,9.99
471400,Space Jammers,http://store.steampowered.com/app/471400/Space_Jammers/,2017-03-08,Spread Shot Studios LLC,14.99
591040,The Cooking Game Original Soundtracks,http://store.steampowered.com/app/591040/The_Cooking_Game_Original_Soundtracks/,2017-03-08,Play Spirit Limited,2.99
603800,ReThink,http://store.steampowered.com/app/603800/ReThink/,2017-03-08,Yaeko,9.99
540160,Deckbound Heroes (Open Beta),http://store.steampowered.com/app/540160/Deckbound_Heroes_Open_Beta/,2017-03-09,Deckbound,0.0
450950,Danmaku Unlimited 3,http://store.steampowered.com/app/450950/Danmaku_Unlimited_3/,2017-03-09,Doragon Entertainment,9.99
389220,Maximum Override,http://store.steampowered.com/app/389220/Maximum_Override/,2017-03-09,Alientrap,6.99
603880,Sounds of Her Love,http://store.steampowered.com/app/603880/Sounds_of_Her_Love/,2017-03-09,ds-sans,0.0
605910,Bootombaa,http://store.steampowered.com/app/605910/Bootombaa/,2017-03-08,Naarassusi Game,0.99
605860,,http://store.steampowered.com/app/605860/Paper_Toss_VR/,,,0.99
606210,Biosupremacy - Original Soundtrack,http://store.steampowered.com/app/606210/Biosupremacy__Original_Soundtrack/,2017-03-09,DarkPolygon Games,1.99
602990,Good Archer,http://store.steampowered.com/app/602990/Good_Archer/,2017-03-09,Sergej110,1.99
606050,Gump Runner,http://store.steampowered.com/app/606050/Gump_Runner/,2017-03-09,ArteG,0.99
589760,Revhead,http://store.steampowered.com/app/589760/Revhead/,2017-03-09,Creative Pudding Hungary Llc.,19.99
496740,,http://store.steampowered.com/app/496740/Discovering_Space_2/,,,9.99
493480,ERISLE,http://store.steampowered.com/app/493480/ERISLE/,2017-02-19,Expect Studio,0.0
604091,Arcane Raise - Lorebook,http://store.steampowered.com/app/604091/Arcane_Raise__Lorebook/,2017-03-10,Arcane Raise,0.0
584030,Conclave Soundtrack,http://store.steampowered.com/app/584030/Conclave_Soundtrack/,2017-03-10,10x10 Room,3.99
429270,Didgery,http://store.steampowered.com/app/429270/Didgery/,2017-03-10,Lotus Games,1.99
599670,Chess3D,http://store.steampowered.com/app/599670/Chess3D/,2016-11-04,Whitefishgames,9.99
597690,Blink Original Soundtrack,http://store.steampowered.com/app/597690/Blink_Original_Soundtrack/,2017-03-10,nextReality Games,2.99
586670,A Foretold Affair,http://store.steampowered.com/app/586670/A_Foretold_Affair/,2017-03-10,GB Patch Games,12.99
594420,A Foretold Affair - Alternate Outfit DLC,http://store.steampowered.com/app/594420/A_Foretold_Affair__Alternate_Outfit_DLC/,2017-03-10,GB Patch Games,0.99
580430,Broken Sword 1: Original Version,http://store.steampowered.com/app/580430/Broken_Sword_1_Original_Version/,1996-09-30,Revolution Software Ltd,0.0
447210,Blink,http://store.steampowered.com/app/447210/Blink/,2017-03-10,nextReality Games,6.99
580440,Broken Sword 2: Original Version,http://store.steampowered.com/app/580440/Broken_Sword_2_Original_Version/,1997-10-31,Revolution Software Ltd,0.0
565770,Broken Sword 2: Soundtrack,http://store.steampowered.com/app/565770/Broken_Sword_2_Soundtrack/,2017-03-10,Revolution Software Ltd,3.99
565810,Broken Sword 3: Soundtrack,http://store.steampowered.com/app/565810/Broken_Sword_3_Soundtrack/,2017-03-10,Revolution Software Ltd,3.99
564850,Broken Sword 1: Soundtrack,http://store.steampowered.com/app/564850/Broken_Sword_1_Soundtrack/,2017-03-10,Revolution Software Ltd,3.99
523230,Super Spring Ninja,http://store.steampowered.com/app/523230/Super_Spring_Ninja/,2017-03-14,Demon Sword Games,2.99
503650,Fenimore Fillmore: The Westerner,http://store.steampowered.com/app/503650/Fenimore_Fillmore_The_Westerner/,2017-03-10,Casual Brothers,9.99
604980,Travel Riddles: Trip To India,http://store.steampowered.com/app/604980/Travel_Riddles_Trip_To_India/,2017-03-10,Notus Games Ltd,4.99
540590,Red Barton and The Sky Pirates,http://store.steampowered.com/app/540590/Red_Barton_and_The_Sky_Pirates/,2017-03-14,Schism Worldwide,0.99
471810,Death Squared,http://store.steampowered.com/app/471810/Death_Squared/,2017-03-13,SMG Studio,14.99
599430,,http://store.steampowered.com/app/599430/War_of_Castle_VR/,,,15.99
603290,GRUZCHIK,http://store.steampowered.com/app/603290/GRUZCHIK/,2017-03-10,NDPendent Games,0.99
602830,Hexaball,http://store.steampowered.com/app/602830/Hexaball/,2017-03-20,kedexa,0.99
602060,Drift Into Eternity - Musics,http://store.steampowered.com/app/602060/Drift_Into_Eternity__Musics/,2017-03-13,We Are Bots,3.99
601390,DOA5LR Arc System Works Mashup Set,http://store.steampowered.com/app/601390/DOA5LR_Arc_System_Works_Mashup_Set/,2017-03-13,"Team NINJA,KOEI TECMO GAMES CO., LTD.",31.99
603370,Western FPS,http://store.steampowered.com/app/603370/Western_FPS/,2017-03-13,Narayan Games,0.99
500100,Cubic complex,http://store.steampowered.com/app/500100/Cubic_complex/,2017-03-13,Kedexa,0.99
593240,,http://store.steampowered.com/app/593240/VR_Sports/,,,12.99
550200,World Destroyers,http://store.steampowered.com/app/550200/World_Destroyers/,2017-03-14,HardHead Games,6.99
586830,,http://store.steampowered.com/app/586830/Mighty_Monster_Mayhem/,,,14.99
583240,Coffence,http://store.steampowered.com/app/583240/Coffence/,2017-03-14,Sweet Bandits Studios,14.99
592700,Dead Rising 4 - Season Pass,http://store.steampowered.com/app/592700/Dead_Rising_4__Season_Pass/,2017-03-09,"Capcom Game Studio Vancouver, Inc.",19.99
543460,Dead Rising 4,http://store.steampowered.com/app/543460/Dead_Rising_4/,2017-03-14,"Capcom Game Studio Vancouver, Inc.",59.99
608720,Ticket OST,http://store.steampowered.com/app/608720/Ticket_OST/,2016-08-16,magicdweedoo,3.99
590530,,http://store.steampowered.com/app/590530/World_Builder/,,,9.99
601500,Lost in Nature,http://store.steampowered.com/app/601500/Lost_in_Nature/,2017-03-14,Moongate Digital,14.99
606270,,http://store.steampowered.com/app/606270/Masters_Of_Chess/,,,1.99
578240,Ride 2 Free Bikes Pack 5,http://store.steampowered.com/app/578240/Ride_2_Free_Bikes_Pack_5/,2017-03-15,Milestone S.r.l.,0.0
567810,Furi - One More Fight,http://store.steampowered.com/app/567810/Furi__One_More_Fight/,2017-03-15,The Game Bakers,3.99
607560,,http://store.steampowered.com/app/607560/VRCURATOR/,,,4.99
602920,Sketch! Run!,http://store.steampowered.com/app/602920/Sketch_Run/,2017-03-31,VI Games LLC,1.99
604180,Fantasy Grounds - Daring Tales of Chivalry #01: A Knights Tale (Savage Worlds),http://store.steampowered.com/app/604180/Fantasy_Grounds__Daring_Tales_of_Chivalry_01_A_Knights_Tale_Savage_Worlds/,2017-03-15,"SmiteWorks USA, LLC",4.99
604650,Fantasy Grounds - Daring Tales of Adventure 05: Sky Pirates of the Caribbean (Savage Worlds),http://store.steampowered.com/app/604650/Fantasy_Grounds__Daring_Tales_of_Adventure_05_Sky_Pirates_of_the_Caribbean_Savage_Worlds/,2017-03-15,"SmiteWorks USA, LLC",6.99
605480,Fantasy Grounds - Daring Tales of Adventure 04: The Talons of LoPeng (Savage Worlds),http://store.steampowered.com/app/605480/Fantasy_Grounds__Daring_Tales_of_Adventure_04_The_Talons_of_LoPeng_Savage_Worlds/,2017-03-15,"SmiteWorks USA, LLC",6.99
607450,Fantasy Grounds - Secret of Marseille (Call of Cthulhu),http://store.steampowered.com/app/607450/Fantasy_Grounds__Secret_of_Marseille_Call_of_Cthulhu/,2017-03-15,"SmiteWorks USA, LLC",5.99
368000,100ft Robot Golf,http://store.steampowered.com/app/368000/100ft_Robot_Golf/,2017-03-16,No Goblin,19.99
564750,Dimension Jump,http://store.steampowered.com/app/564750/Dimension_Jump/,2017-03-15,Redpoint Games,9.99
584860,Surfasaurus,http://store.steampowered.com/app/584860/Surfasaurus/,2016-08-01,Red Triangle Games,0.99
608980,,http://store.steampowered.com/app/608980/Arch_Virtual_HQ/,,,0.0
536560,CHAOS CODE -NEW SIGN OF CATASTROPHE-,http://store.steampowered.com/app/536560/CHAOS_CODE_NEW_SIGN_OF_CATASTROPHE/,2017-03-15,"FK Digital,Arc System Works",19.99
587860,,http://store.steampowered.com/app/587860/Tales_of_Escape/,,,0.0
550870,Tricky Trail RC,http://store.steampowered.com/app/550870/Tricky_Trail_RC/,2016-11-02,Mika Spin Games,4.99
610220,Night in the Woods - Soundtrack Vol. I,http://store.steampowered.com/app/610220/Night_in_the_Woods__Soundtrack_Vol_I/,2017-03-16,Infinite Fall,6.99
610221,Night in the Woods - Soundtrack Vol. II,http://store.steampowered.com/app/610221/Night_in_the_Woods__Soundtrack_Vol_II/,2017-03-16,Infinite Fall,6.99
610222,Night in the Woods - Soundtrack Vol. III,http://store.steampowered.com/app/610222/Night_in_the_Woods__Soundtrack_Vol_III/,2017-03-16,Infinite Fall,4.99
530070,Train Sim World®: CSX Heavy Haul,http://store.steampowered.com/app/530070/Train_Sim_World_CSX_Heavy_Haul/,2017-03-16,Dovetail Games,39.99
598350,Alien Insanity,http://store.steampowered.com/app/598350/Alien_Insanity/,2017-03-16,Paul Bird,2.99
598230,Ascender,http://store.steampowered.com/app/598230/Ascender/,2017-03-17,GameChanger Studio,8.99
602130,,http://store.steampowered.com/app/602130/Violent_killer_VR/,,,2.99
553050,,http://store.steampowered.com/app/553050/Welcome_Home_Love/,,,4.99
585290,Lifeline,http://store.steampowered.com/app/585290/Lifeline/,2017-03-16,3 Minute Games,3.99
586480,Detective Noir,http://store.steampowered.com/app/586480/Detective_Noir/,2017-03-17,Paper Pirates,4.99
591495,Pixel Puzzles Ultimate - Puzzle Pack: Medieval,http://store.steampowered.com/app/591495/Pixel_Puzzles_Ultimate__Puzzle_Pack_Medieval/,2017-03-17,DL Softworks,4.99
404200,WARTILE,http://store.steampowered.com/app/404200/WARTILE/,2017-03-17,Playwood Project,19.99
591494,Pixel Puzzles Ultimate - Puzzle Pack: Coral Reef,http://store.steampowered.com/app/591494/Pixel_Puzzles_Ultimate__Puzzle_Pack_Coral_Reef/,2017-03-17,DL Softworks,7.99
600150,,http://store.steampowered.com/app/600150/Warpaint/,,,9.99
487570,On A Roll 2D,http://store.steampowered.com/app/487570/On_A_Roll_2D/,2017-03-17,Battenberg Software,0.99
459640,You... and who else?,http://store.steampowered.com/app/459640/You_and_who_else/,2017-03-17,Aldorlea Games,6.99
607340,Lemuria: Lost in Space - soundtrack DLC,http://store.steampowered.com/app/607340/Lemuria_Lost_in_Space__soundtrack_DLC/,2017-03-17,EJRGames,1.99
578590,City Siege: Faction Island,http://store.steampowered.com/app/578590/City_Siege_Faction_Island/,2017-03-17,Ish Games,2.99
607840,Wanderland: Starter Pack,http://store.steampowered.com/app/607840/Wanderland_Starter_Pack/,2017-03-17,Artogon,1.99
471220,Don't Drop the Bass,http://store.steampowered.com/app/471220/Dont_Drop_the_Bass/,2017-03-17,RadishBox,4.99
470020,"SnarfQuest Tales, Episode 1: The Beginning",http://store.steampowered.com/app/470020/SnarfQuest_Tales_Episode_1_The_Beginning/,2017-03-17,Cellbloc Studios,4.99
608190,,http://store.steampowered.com/app/608190/Frontier_VR/,,,4.99
577640,,http://store.steampowered.com/app/577640/Space_Station_Loma_OPERATIONS/,,,13.99
587060,The Crooked Man,http://store.steampowered.com/app/587060/The_Crooked_Man/,2017-02-14,,4.99
601010,Hotel Anatolia,http://store.steampowered.com/app/601010/Hotel_Anatolia/,2017-03-20,Elven Workshop,0.99
599750,Crisis in the Kremlin,http://store.steampowered.com/app/599750/Crisis_in_the_Kremlin/,2017-03-20,Kremlingames,4.99
608160,McOsu - Donation - 1,http://store.steampowered.com/app/608160/McOsu__Donation__1/,2017-03-20,McKay,0.99
608170,McOsu - Donation - 3,http://store.steampowered.com/app/608170/McOsu__Donation__3/,2017-03-20,McKay,2.99
608180,McOsu - Donation - 5,http://store.steampowered.com/app/608180/McOsu__Donation__5/,2017-03-20,McKay,4.99
606180,,http://store.steampowered.com/app/606180/Vive_Video/,,,0.0
583000,Fly Away,http://store.steampowered.com/app/583000/Fly_Away/,2017-03-20,Faceless Studios,4.99
595470,,http://store.steampowered.com/app/595470/Shadow_Circuit/,,,4.99
573548,Atelier Firis - Character: Heintz / 追加キャラクター『ハインツ』,http://store.steampowered.com/app/573548/Atelier_Firis__Character_Heintz/,2017-03-21,"KOEI TECMO GAMES CO., LTD.",6.99
573541,Atelier Firis - Costume: Sky Blue Papillon / フィリス衣装『空色パピヨン』,http://store.steampowered.com/app/573541/Atelier_Firis__Costume_Sky_Blue_Papillon/,2017-03-21,"KOEI TECMO GAMES CO., LTD.",1.99
573542,Atelier Firis - Costume: Night Onyx / リアーネ衣装『夜のオニキス』,http://store.steampowered.com/app/573542/Atelier_Firis__Costume_Night_Onyx/,2017-03-21,"KOEI TECMO GAMES CO., LTD.",1.99
573544,Atelier Firis - Costume: Verdant Feuilles / ドロッセル衣装『新緑のフォイユ』,http://store.steampowered.com/app/573544/Atelier_Firis__Costume_Verdant_Feuilles/,2017-03-21,"KOEI TECMO GAMES CO., LTD.",1.99
573545,Atelier Firis - Costume: Passionate Soleil / ソフィー衣装『情熱のソレイユ』,http://store.steampowered.com/app/573545/Atelier_Firis__Costume_Passionate_Soleil/,2017-03-21,"KOEI TECMO GAMES CO., LTD.",1.99
573543,Atelier Firis - Costume: Festive Amour / イルメリア衣装『紅白アムール』,http://store.steampowered.com/app/573543/Atelier_Firis__Costume_Festive_Amour/,2017-03-21,"KOEI TECMO GAMES CO., LTD.",1.99
591496,Pixel Puzzles Ultimate - Puzzle Pack: Trains,http://store.steampowered.com/app/591496/Pixel_Puzzles_Ultimate__Puzzle_Pack_Trains/,2017-03-21,DL Softworks,3.99
607830,New York Kennedy [KJFK] airport for Tower!3D Pro,http://store.steampowered.com/app/607830/New_York_Kennedy_KJFK_airport_for_Tower3D_Pro/,2017-03-21,FeelThere,19.99
508410,SKIPCHASER,http://store.steampowered.com/app/508410/SKIPCHASER/,2017-03-21,Ponywolf,4.99
549220,Dark Canvas: A Brush With Death Collector's Edition,http://store.steampowered.com/app/549220/Dark_Canvas_A_Brush_With_Death_Collectors_Edition/,2017-03-21,Vast Studios,9.99
551730,Toukiden 2,http://store.steampowered.com/app/551730/Toukiden_2/,2017-03-21,"KOEI TECMO GAMES CO., LTD.",59.99
602720,AppGameKit Sound Library,http://store.steampowered.com/app/602720/AppGameKit_Sound_Library/,2017-03-21,The Game Creators,24.99
467810,Splody,http://store.steampowered.com/app/467810/Splody/,2017-03-21,Dashing Strike,6.99
609800,Craft The World - Dig with Friends,http://store.steampowered.com/app/609800/Craft_The_World__Dig_with_Friends/,2017-03-21,Dekovir Entertainment,5.99
569683,Toukiden 2 - Mitama: Sarutobi Sasuke,http://store.steampowered.com/app/569683/Toukiden_2__Mitama_Sarutobi_Sasuke/,2017-03-21,"KOEI TECMO GAMES CO., LTD.",0.0
569682,Toukiden 2 - Mitama: Sanada Nobuyuki,http://store.steampowered.com/app/569682/Toukiden_2__Mitama_Sanada_Nobuyuki/,2017-03-21,"KOEI TECMO GAMES CO., LTD.",0.0
525030,Watch_Dogs® 2 - Human Conditions,http://store.steampowered.com/app/525030/Watch_Dogs_2__Human_Conditions/,2017-03-23,Ubisoft,14.99
569680,Toukiden 2 - Armor: Tenko Outfit,http://store.steampowered.com/app/569680/Toukiden_2__Armor_Tenko_Outfit/,2017-03-21,"KOEI TECMO GAMES CO., LTD.",0.0
594800,Yu-Gi-Oh! Bonds Beyond Time,http://store.steampowered.com/app/594800/YuGiOh_Bonds_Beyond_Time/,2010-01-23,,3.99
611740,Stories Untold Official Soundtrack,http://store.steampowered.com/app/611740/Stories_Untold_Official_Soundtrack/,2017-03-23,No Code,1.99
611530,Flagster,http://store.steampowered.com/app/611530/Flagster/,2017-03-23,Splatter Squad,0.99
564470,Battle for Orion 2,http://store.steampowered.com/app/564470/Battle_for_Orion_2/,2017-03-23,Infinite Loop Games,14.99
591560,Red Death,http://store.steampowered.com/app/591560/Red_Death/,2017-03-23,"xXarabongXx,WrathSchneider",0.99
496620,Monster Slayers,http://store.steampowered.com/app/496620/Monster_Slayers/,2017-03-23,Nerdook Productions,8.99
590600,LifeBase,http://store.steampowered.com/app/590600/LifeBase/,2017-03-23,Patryk Szuberla,12.99
491280,Drift Horizon Online,http://store.steampowered.com/app/491280/Drift_Horizon_Online/,2017-03-23,JDM4iK Games,4.99
582100,Beats Fever - Big Apple,http://store.steampowered.com/app/582100/Beats_Fever__Big_Apple/,2017-03-24,Arrowiz,0.0
605540,Fantasy Grounds - D&amp;D Tales from the Yawning Portal,http://store.steampowered.com/app/605540/Fantasy_Grounds__DD_Tales_from_the_Yawning_Portal/,2017-03-23,"SmiteWorks USA, LLC",29.99
525971,Rytmik Ultimate – Voice &amp; Acoustic Expansion,http://store.steampowered.com/app/525971/Rytmik_Ultimate__Voice__Acoustic_Expansion/,2017-03-24,"CINEMAX, s.r.o.",5.99
592350,Nvil,http://store.steampowered.com/app/592350/Nvil/,2017-03-24,Digitalfossils Ltd,119.99
487040,88 Heroes,http://store.steampowered.com/app/487040/88_Heroes/,2017-03-24,Bitmap Bureau,14.99
595930,Steam: Rails to Riches,http://store.steampowered.com/app/595930/Steam_Rails_to_Riches/,2017-03-25,"Acram Digital,Mobo Studio",9.99
543180,Infinite Tanks,http://store.steampowered.com/app/543180/Infinite_Tanks/,2017-03-25,Atypical Games,4.99
613520,Zaccaria Pinball - Achievement Table Pack,http://store.steampowered.com/app/613520/Zaccaria_Pinball__Achievement_Table_Pack/,2017-03-27,Magic Pixel Kft.,3.99
596822,Steam: Rails to Riches - Northern England Map,http://store.steampowered.com/app/596822/Steam_Rails_to_Riches__Northern_England_Map/,2017-03-27,"Acram Digital,Mobo Studio",4.99
582070,FourChords Guitar Karaoke - Classic Rock Mix 1,http://store.steampowered.com/app/582070/FourChords_Guitar_Karaoke__Classic_Rock_Mix_1/,2017-03-27,Musopia,4.99
596821,Steam: Rails to Riches - USA-Canada Map,http://store.steampowered.com/app/596821/Steam_Rails_to_Riches__USACanada_Map/,2017-03-27,"Acram Digital,Mobo Studio",4.99
596820,Steam: Rails to Riches - Carcassonne Map,http://store.steampowered.com/app/596820/Steam_Rails_to_Riches__Carcassonne_Map/,2017-03-27,"Acram Digital,Mobo Studio",4.99
596823,Steam: Rails to Riches - Belgium &amp; Luxembourg Map,http://store.steampowered.com/app/596823/Steam_Rails_to_Riches__Belgium__Luxembourg_Map/,2017-03-27,"Acram Digital,Mobo Studio",4.99
599800,Easy Magic,http://store.steampowered.com/app/599800/Easy_Magic/,2017-03-27,Dream Real,1.99
542480,Therian Saga,http://store.steampowered.com/app/542480/Therian_Saga/,2017-03-27,Virtys,0.0
567700,,http://store.steampowered.com/app/567700/Mekside_VR/,,,7.99
556500,Quern - Undying Thoughts (Original Soundtrack),http://store.steampowered.com/app/556500/Quern__Undying_Thoughts_Original_Soundtrack/,2017-03-27,"Zadbox Entertainment,Marcell Kerepesi",9.99
609340,Twilight Phenomena: The Lodgers of House 13 Collector's Edition,http://store.steampowered.com/app/609340/Twilight_Phenomena_The_Lodgers_of_House_13_Collectors_Edition/,2017-03-27,ERS G Studios,9.99
529870,Microgons,http://store.steampowered.com/app/529870/Microgons/,2017-03-27,DOG HOGGLER,0.0
541450,Operation Abyss: New Tokyo Legacy / 東京新世録 オペレーションアビス,http://store.steampowered.com/app/541450/Operation_Abyss_New_Tokyo_Legacy/,2017-03-27,"MAGES. Inc.,5pb.,Experience Inc.",19.99
548820,Operation Abyss: New Tokyo Legacy / 東京新世録 オペレーションアビス - Digital Art Book / デジタル・アートブック,http://store.steampowered.com/app/548820/Operation_Abyss_New_Tokyo_Legacy_____Digital_Art_Book/,2017-03-27,"MAGES. Inc.,5pb.,Experience Inc.",4.99
611980,Oik 2,http://store.steampowered.com/app/611980/Oik_2/,2017-03-28,Dr_Crewcut,0.99
584191,Mantis Burn Racing® - Elite Class,http://store.steampowered.com/app/584191/Mantis_Burn_Racing__Elite_Class/,2017-03-28,VooFoo Studios,2.99
552970,Sumoman,http://store.steampowered.com/app/552970/Sumoman/,2017-03-28,Tequilabyte Studio,16.99
512035,Civilization VI - Persia and Macedon Civilization &amp; Scenario Pack,http://store.steampowered.com/app/512035/Civilization_VI__Persia_and_Macedon_Civilization__Scenario_Pack/,2017-04-20,Firaxis,8.99
584190,Mantis Burn Racing® - Snowbound Pack,http://store.steampowered.com/app/584190/Mantis_Burn_Racing__Snowbound_Pack/,2017-03-28,VooFoo Studios,0.0
606820,Brooks McBeth: This Ain't Shakespeare,http://store.steampowered.com/app/606820/Brooks_McBeth_This_Aint_Shakespeare/,2017-03-28,,6.99
494960,,http://store.steampowered.com/app/494960/Twisted_Arrow/,,,19.99
610470,Andy Peters: Question. Point. Exclamation Mark.,http://store.steampowered.com/app/610470/Andy_Peters_Question_Point_Exclamation_Mark/,2015-01-01,,3.99
